"","x"
"26053","CTD-2306M5.1"
"26054","RP11-158I23.1"
"26055","RP11-428L21.1"
"26056","RP11-154F14.2"
"26057","RP11-768F21.1"
"26058","RP11-567N4.2"
"26059","RP11-331K21.1"
"26060","RP11-255I10.2"
"26061","LINC00992"
"26062","CTC-498J12.3"
"26063","CTD-2331D11.2"
"26064","OXCT1-AS1"
"26065","ALG1L9P"
"26066","LINC01331"
"26067","RP11-766F14.1"
"26068","LOC100505625"
"26069","RP11-548L20.1"
"26070","RP11-557J10.5"
"26071","HAS2-AS1"
"26072","ADGRL3-AS1"
"26073","CTD-2023M8.1"
"26074","RP11-18D7.2"
"26075","LINC01085"
"26076","CTC-493L21.2"
"26077","RP11-495K9.3"
"26078","CTD-2316B1.2"
"26079","CTC-505O3.2"
"26080","RP11-432B6.3"
"26081","CCDC153"
"26082","LOC285556"
"26083","LOC102724596"
"26084","RP11-451H23.3"
"26085","RP11-377G16.2"
"26086","NPHP3-AS1"
"26087","RP11-218C23.1"
"26088","LOC102467147"
"26089","EGFLAM-AS4"
"26090","CTD-2176I21.2"
"26091","CTD-2260A17.1"
"26092","RP11-35O7.1"
"26093","LOC101929237"
"26094","LOC101929448"
"26095","RP11-362I1.1"
"26096","ACTN3"
"26097","RP11-586L23.1"
"26098","RP11-42A4.1"
"26099","RP11-114J13.1"
"26100","LOC102467212"
"26101","CTD-2215E18.2"
"26102","RP11-31K23.2"
"26103","RP11-292D4.2"
"26104","WI2-2373I1.2"
"26105","LINC01207"
"26106","RP11-798M19.3"
"26107","RP11-53O19.2"
"26108","RP11-308B16.2"
"26109","CTD-2203A3.1"
"26110","CTC-548H10.2"
"26111","C8orf34-AS1"
"26112","RP11-184M15.2"
"26113","LINC01095"
"26114","RP11-362F19.1"
"26115","RP11-5N11.4"
"26116","RP11-18D7.3"
"26117","PMPCAP1"
"26118","APOBEC3AP1"
"26119","ZNF807"
"26120","LOC105374524"
"26121","RP11-227H4.5"
"26122","CTB-1H10.1"
"26123","LOC101928443"
"26124","CTD-2016O11.1"
"26125","PPBPP2"
"26126","FLJ46284"
"26127","LINC01574"
"26128","USP46-AS1"
"26129","RP11-138I17.1"
"26130","CTD-2015A6.2"
"26131","LOC100506122"
"26132","C5orf17"
"26133","RP11-231G15.3"
"26134","CTC-366B18.2"
"26135","CTC-537E7.3"
"26136","HHIP-AS1"
"26137","FAM138E"
"26138","CTD-2135J3.3"
"26139","CTD-2288O8.1"
"26140","AC008834.1"
"26141","FMN1"
"26142","LOC340107"
"26143","RP11-171N4.4"
"26144","CTD-2089N3.3"
"26145","CTD-2083E4.6"
"26146","CTD-2334D19.1"
"26147","LOC100507291"
"26148","CTD-2254N19.1"
"26149","RP11-36B15.1"
"26150","RP11-395F4.1"
"26151","LINC01335"
"26152","RP11-1026M7.3"
"26153","RP11-661C8.2"
"26154","RP11-304F15.4"
"26155","CTD-2287N17.1"
"26156","LOC101929470"
"26157","CTB-174D11.2"
"26158","CTD-2256P15.1"
"26159","CTD-2113L7.1"
"26160","RP11-445O3.2"
"26161","CTD-2251F13.1"
"26162","RP11-87F15.2"
"26163","AC004054.1"
"26164","RP11-960D24.1"
"26165","RP11-73G16.2"
"26166","RP11-259O2.1"
"26167","RP11-766N7.4"
"26168","RP11-1334A24.6"
"26169","CTD-2012I17.1"
"26170","RP11-742B18.1"
"26171","RP11-487E13.1"
"26172","RP11-731D1.1"
"26173","RP11-45H22.3"
"26174","RP11-58B2.1"
"26175","CTC-505O3.3"
"26176","RP11-285C1.2"
"26177","CTD-2331D11.3"
"26178","RP5-951N9.1"
"26179","CTB-113P19.1"
"26180","RP11-625I7.1"
"26181","RP11-21G20.3"
"26182","CTD-2015H6.3"
"26183","RP11-763F8.1"
"26184","RP11-354O24.1"
"26185","RP11-72L22.1"
"26186","PCNAP1"
"26187","RP11-593F5.2"
"26188","LINC01033"
"26189","EGFLAM-AS3"
"26190","WSPAR"
"26191","C5orf66-AS1"
"26192","RP11-376O6.2"
"26193","CTD-2631K10.1"
"26194","ZNF436-AS1"
"26195","RP11-733C7.1"
"26196","RP1-7G5.6"
"26197","LOC102723766"
"26198","RP11-351N6.1"
"26199","CTD-2218K11.2"
"26200","CTD-2066L21.1"
"26201","LOC101928590"
"26202","RP11-622J8.1"
"26203","RP11-43D2.2"
"26204","HAUS5"
"26205","CTD-2194D22.3"
"26206","RP11-381N20.2"
"26207","LOC102467225"
"26208","LOC101929696"
"26209","RP11-79P5.3"
"26210","CTC-472C24.1"
"26211","RP11-562F9.2"
"26212","CTD-2036A18.2"
"26213","RP11-432M8.9"
"26214","LOC389273"
"26215","CTD-3028N15.1"
"26216","CTB-118N6.2"
"26217","CTC-529L17.1"
"26218","RP11-767N15.1"
"26219","LINC01093"
"26220","RP11-124N3.3"
"26221","CTC-484P3.3"
"26222","CTC-506B8.1"
"26223","RP11-424M21.1"
"26224","RP11-423H2.5"
"26225","LOC283352"
"26226","RP11-772C9.1"
"26227","CTD-2139B15.5"
"26228","CTD-3080P12.3"
"26229","RP11-473L15.3"
"26230","RP11-360F5.1"
"26231","RP11-227F19.5"
"26232","RP13-560N11.1"
"26233","RP11-343D2.11"
"26234","RP11-769N22.1"
"26235","CASC16"
"26236","RP11-452J21.2"
"26237","CTD-2227I18.1"
"26238","LOC101060498"
"26239","TMEM150C"
"26240","AC010226.4"
"26241","LOC101929095"
"26242","RP11-468H14.2"
"26243","RP11-284A20.2"
"26244","AC113167.2"
"26245","LINC00939"
"26246","RP11-756P10.4"
"26247","RP11-364P22.2"
"26248","RP11-8L21.1"
"26249","CTC-436P18.3"
"26250","SLC25A15P5"
"26251","RP11-68L1.2"
"26252","CTC-575I10.1"
"26253","LOC101928924"
"26254","RP11-97E7.2"
"26255","RP11-26P13.2"
"26256","LINC01411"
"26257","LINC01088"
"26258","RP11-153M7.5"
"26259","APOBEC3B-AS1"
"26260","CTB-191D16.1"
"26261","AC010468.2"
"26262","CTD-2194D22.4"
"26263","LOC101927040"
"26264","RP11-436F23.1"
"26265","RP1-251I12.1"
"26266","RP11-61G19.1"
"26267","CTC-340D7.1"
"26268","LOC101927592"
"26269","LINC01016"
"26270","UGDH-AS1"
"26271","CTC-384G19.1"
"26272","RP11-141O11.2"
"26273","RP11-432M8.8"
"26274","RP11-374A4.1"
"26275","CTD-2316B1.1"
"26276","LOC101928858"
"26277","RP11-508M8.1"
"26278","CASC11"
"26279","LINC01060"
"26280","RP1-27K12.4"
"26281","LINC00500"
"26282","LOC105377245"
"26283","LOC101927274"
"26284","RP11-725D20.1"
"26285","CASC9"
"26286","LOC101929412"
"26287","CTC-281M20.4"
"26288","CTD-2234B20.1"
"26289","RP11-317O24.1"
"26290","RP11-893F2.5"
"26291","IL20RB-AS1"
"26292","RP11-501E14.1"
"26293","CTC-563A5.2"
"26294","RP11-25H12.1"
"26295","RP11-438D8.2"
"26296","LOC101928052"
"26297","ADAMTS19-AS1"
"26298","RP11-284A20.1"
"26299","RP11-502M1.2"
"26300","CTC-448D22.1"
"26301","CFAP99"
"26302","CTD-2050E21.1"
"26303","CTD-2231H16.1"
"26304","CTD-2023N9.3"
"26305","NAIP"
"26306","RP11-94H6.1"
"26307","RP11-94C24.6"
"26308","RP13-497K6.1"
"26309","RP11-624A4.1"
"26310","RP11-665C14.2"
"26311","LINC01091"
"26312","RBMXP4"
"26313","RP11-492O8.1"
"26314","ZNF324B"
"26315","RP11-49I4.3"
"26316","CTD-2587M2.1"
"26317","CTB-49A3.5"
"26318","CTD-2249K22.1"
"26319","LINC01470"
"26320","LINC01586"
"26321","CTD-2333M24.1"
"26322","EGFLAM-AS1"
"26323","RP11-159F24.3"
"26324","LOC105379143"
"26325","LOC101927207"
"26326","LINC01179"
"26327","AC006160.5"
"26328","RP11-402J6.1"
"26329","RP11-404I7.1"
"26330","CTD-2151A2.1"
"26331","LINC01438"
"26332","LOC101929153"
"26333","CTB-35F21.1"
"26334","RP11-148B6.1"
"26335","LINC01258"
"26336","CTC-558O19.1"
"26337","RP11-453O5.1"
"26338","LINC01234"
"26339","RP11-2N5.2"
"26340","RP11-234O6.2"
"26341","CTD-2203K17.1"
"26342","LOC442497"
"26343","CLRN2"
"26344","LOC101928539"
"26345","CTC-537E7.1"
"26346","LOC100129917"
"26347","CTB-46B19.2"
"26348","BMPR1B-AS1"
"26349","LINC01187"
"26350","RP11-98D18.3"
"26351","RP11-635L1.3"
"26352","CTC-441N14.1"
"26353","RP13-612N21.1"
"26354","RP11-703G6.1"
"26355","RP11-422J15.1"
"26356","CTD-2544H17.1"
"26357","RP11-610J23.1"
"26358","LINC00942"
"26359","RP11-281P23.2"
"26360","LOC101929577"
"26361","CTC-329D1.2"
"26362","CTD-2296D1.3"
"26363","CTB-138E5.1"
"26364","HOXC13-AS"
"26365","RP11-565A3.1"
"26366","RP11-552M14.1"
"26367","C5orf66-AS2"
"26368","RP11-310P5.1"
"26369","RP11-1018N14.4"
"26370","LOC102723526"
"26371","CTD-2227C6.2"
"26372","RP11-432M8.12"
"26373","LINC01259"
"26374","CARMN"
"26375","NOP14-AS1"
"26376","RP11-217C7.1"
"26377","RP11-619J20.1"
"26378","RP11-279O9.4"
"26379","TUBA3GP"
"26380","RP11-360F5.3"
"26381","RP11-1336O20.2"
"26382","THEGL"
"26383","LOC574538"
"26384","RP11-155L15.1"
"26385","LOC101929199"
"26386","SRD5A3-AS1"
"26387","RP11-503L23.1"
"26388","LOC101929353"
"26389","LOC101929109"
"26390","FER1L5"
"26391","LOC100507388"
"26392","CTC-430J12.2"
"26393","RP11-469L4.1"
"26394","RP11-273B19.2"
"26395","RP11-259O2.3"
"26396","RP11-332J15.1"
"26397","RP11-83M16.5"
"26398","RP1-167G20.2"
"26399","LOC285626"
"26400","OSMR-AS1"
"26401","RP11-217E13.1"
"26402","RP11-60A8.1"
"26403","RP11-254I22.3"
"26404","RP11-308K2.1"
"26405","LOC100506406"
"26406","ECSCR"
"26407","RP11-563M4.1"
"26408","RP11-415I12.3"
"26409","RP11-457P14.5"
"26410","CTD-2193P3.2"
"26411","RP11-133F8.2"
"26412","LOC285692"
"26413","RP11-417J1.1"
"26414","LOC105374698"
"26415","RP11-346J10.1"
"26416","RP11-20D14.6"
"26417","CTC-428G20.2"
"26418","RP11-1072N2.3"
"26419","CTD-3179P9.1"
"26420","RP11-114H21.2"
"26421","RP11-223C24.1"
"26422","CTD-2199O4.1"
"26423","LINC01377"
"26424","RP11-269F21.3"
"26425","LINC00964"
"26426","RP11-73G16.3"
"26427","CTD-2201I18.1"
"26428","RP11-121L11.3"
"26429","RP11-4O3.2"
"26430","CCDC37-AS1"
"26431","VCAN-AS1"
"26432","CTD-2325B11.1"
"26433","AC011330.5"
"26434","CTD-2331D11.4"
"26435","RP11-77P16.4"
"26436","RP11-192C21.2"
"26437","AC145676.2"
"26438","HS3ST5"
"26439","RP11-420O16.1"
"26440","CTD-2503O16.4"
"26441","CTD-2227C6.3"
"26442","PVT1"
"26443","MTRNR2L5"
"26444","LGALS16"
"26445","CTD-2296D1.4"
"26446","RP11-115J23.1"
"26447","RP11-63E5.6"
"26448","RP11-481C4.1"
"26449","LOC440117"
"26450","RP11-51M24.1"
"26451","RP11-706F1.2"
"26452","CTB-57H20.1"
"26453","RP11-665I14.1"
"26454","RP11-460H9.1"
"26455","RP11-525J21.1"
"26456","RP11-586D19.1"
"26457","MCPH1-AS1"
"26458","CTD-2175A23.1"
"26459","RP11-781M16.2"
"26460","LOC100288866"
"26461","LINC01265"
"26462","CTD-2280E9.1"
"26463","LINC00536"
"26464","LOC284865"
"26465","RP11-27G13.1"
"26466","GOLGA8K"
"26467","RP11-454P21.1"
"26468","CTD-2046I8.1"
"26469","AC142293.3"
"26470","RP11-598D14.1"
"26471","GBA3"
"26472","RP11-554D13.1"
"26473","RP11-6E9.4"
"26474","RP11-252I13.2"
"26475","TERB1"
"26476","CTD-2194D22.1"
"26477","RP11-256P1.1"
"26478","RP11-136K7.1"
"26479","RP11-1018N14.3"
"26480","CTC-529L17.2"
"26481","RP11-669M16.1"
"26482","TMEM158"
"26483","BFSP2-AS1"
"26484","CTD-2383I20.1"
"26485","RP11-359P5.1"
"26486","RP11-141E13.1"
"26487","CTD-2116N24.1"
"26488","LOC101928174"
"26489","RP11-124N2.1"
"26490","CTC-339F2.2"
"26491","RP11-818C3.1"
"26492","CTC-359M8.1"
"26493","TMPRSS11BNL"
"26494","RP11-563E2.2"
"26495","CTD-2194L12.3"
"26496","SLC7A11-AS1"
"26497","RP11-793B23.1"
"26498","RP11-180C1.1"
"26499","RP11-17E2.2"
"26500","CTD-2003C8.2"
"26501","RP11-91J3.2"
"26502","RP11-161D15.2"
"26503","RP11-148B6.2"
"26504","LINC00603"
"26505","RP11-348J24.2"
"26506","LINC01018"
"26507","RP11-576N17.5"
"26508","RP11-332J15.2"
"26509","RP11-541P9.3"
"26510","LOC101929064"
"26511","RP11-123O22.1"
"26512","RP11-141O11.1"
"26513","YJEFN3"
"26514","CTC-529P8.1"
"26515","LOC101929340"
"26516","LOC101927237"
"26517","RP11-577G20.2"
"26518","CTD-2116N20.1"
"26519","LOC105374516"
"26520","NREP-AS1"
"26521","RP11-22A3.1"
"26522","RP11-1252I4.2"
"26523","RP11-314N14.1"
"26524","RP11-380D23.2"
"26525","CTD-3074O7.2"
"26526","ANKRD33B-AS1"
"26527","CACNA1G-AS1"
"26528","LOC100506142"
"26529","CTD-2013M15.1"
"26530","CTC-261N6.2"
"26531","LOC401134"
"26532","RP13-884E18.2"
"26533","LOC101928600"
"26534","RP11-265F19.1"
"26535","RP11-130F10.1"
"26536","HOXC-AS2"
"26537","RP11-380P13.1"
"26538","RP11-208N20.1"
"26539","RP11-399F2.2"
"26540","RP11-436A7.1"
"26541","CTD-2353F22.1"
"26542","LOC102546226"
"26543","RP11-381K20.2"
"26544","RP11-5N11.6"
"26545","RP11-268P4.5"
"26546","CTC-321K16.1"
"26547","RP11-661C8.3"
"26548","MYLK-AS2"
"26549","RP11-138A23.2"
"26550","RP11-292B1.2"
"26551","RP11-419L4.1"
"26552","LOC105377448"
"26553","RP11-143A12.3"
"26554","FZD10-AS1"
"26555","ALDH1L1-AS1"
"26556","RP11-692D12.1"
"26557","CTC-338M12.5"
"26558","LOC101927495"
"26559","CTD-2024P10.1"
"26560","CTC-498J12.1"
"26561","CTD-2154I11.2"
"26562","LOC101927359"
"26563","RP11-438C19.1"
"26564","RP11-120A1.1"
"26565","CTB-49A3.4"
"26566","CTD-2350J17.1"
"26567","RP11-342A1.1"
"26568","RP11-267A15.3"
"26569","CTC-431G16.2"
"26570","RP11-460I19.2"
"26571","RP11-325L7.2"
"26572","RP11-765K14.1"
"26573","LINC01612"
"26574","RP11-122A21.2"
"26575","RP11-64D22.5"
"26576","CTB-114C7.4"
"26577","RP5-875H18.4"
"26578","CTB-1I21.1"
"26579","RP11-94C24.8"
"26580","RDH10-AS1"
"26581","GIMD1"
"26582","LINC01618"
"26583","LOC283140"
"26584","KIAA1456"
"26585","CTC-345K18.2"
"26586","RP5-1029K10.4"
"26587","ZNF718"
"26588","LOC101928769"
"26589","SMIM20"
"26590","CTD-2269F5.1"
"26591","RP11-284M14.1"
"26592","MGC32805"
"26593","LINC01340"
"26594","RP11-4O3.1"
"26595","LINC00989"
"26596","LINC01021"
"26597","RP11-395I6.2"
"26598","LOC105377671"
"26599","LOC729307"
"26600","CTC-255N20.1"
"26601","RP11-647P12.1"
"26602","RP11-466P24.6"
"26603","RP11-76G10.1"
"26604","RP11-503L19.1"
"26605","RP11-159K7.2"
"26606","CTD-2089N3.1"
"26607","GYPB"
"26608","AC008592.5"
"26609","LOC101927124"
"26610","TUNAR"
"26611","RP11-22A3.2"
"26612","RP11-340A13.3"
"26613","CTD-2005D20.1"
"26614","CTC-467M3.3"
"26615","RP11-23P13.4"
"26616","CTD-2197I11.1"
"26617","RP11-310P5.2"
"26618","LOC102724392"
"26619","RP11-338H14.1"
"26620","LOC100996694"
"26621","RP11-1391J7.1"
"26622","LINC00977"
"26623","RP13-539F13.3"
"26624","CTB-99A3.1"
"26625","CTB-3M24.3"
"26626","RP11-714G18.1"
"26627","RP11-257I8.2"
"26628","RP11-448G15.1"
"26629","LOC101929034"
"26630","RP11-503D12.1"
"26631","AACSP1"
"26632","RP11-83M16.6"
"26633","KIAA1210"
"26634","FTLP10"
"26635","HNCAT21"
"26636","RP13-577H12.2"
"26637","LINC01598"
"26638","CLSTN2-AS1"
"26639","LOC728040"
"26640","RP11-116A1.1"
"26641","CTD-2308B18.2"
"26642","LINC01332"
"26643","CTD-2081C10.1"
"26644","RP11-19O2.2"
"26645","HOXC-AS1"
"26646","CTD-2134P3.1"
"26647","LOC339978"
"26648","RP11-227F19.1"
"26649","CHCHD10"
"26650","CTD-2247C11.1"
"26651","FAM218A"
"26652","RP11-6C14.1"
"26653","FLJ33360"
"26654","LOC101929227"
"26655","AC007126.1"
"26656","RP11-98O2.1"
"26657","RP11-401I19.1"
"26658","LOC105369364"
"26659","CTC-573N18.1"
"26660","GPR162"
"26661","RP11-380D23.1"
"26662","RP11-680H20.2"
"26663","AC004066.3"
"26664","RP11-730N24.2"
"26665","LOC105374631"
"26666","RP11-727M10.1"
"26667","ABHD17AP3"
"26668","RP11-92A5.2"
"26669","RP11-302F12.10"
"26670","RP11-442N1.1"
"26671","CTC-493L21.1"
"26672","LOC101928978"
"26673","LOC101927780"
"26674","LOC102546229"
"26675","ATP6V1E2"
"26676","CTD-2154H6.1"
"26677","RP11-529H2.1"
"26678","CTD-2154B17.1"
"26679","CTD-2297D10.2"
"26680","SMAD1-AS2"
"26681","CTD-2233C11.2"
"26682","LINC01511"
"26683","LINC00604"
"26684","IQCJ-SCHIP1"
"26685","LOC100506272"
"26686","RP11-39E3.3"
"26687","RP11-440I14.2"
"26688","RP11-725M22.1"
"26689","ROPN1L-AS1"
"26690","RP11-517I3.1"
"26691","CTC-228N24.2"
"26692","RP11-597D13.8"
"26693","LOC339874"
"26694","CTC-564N23.2"
"26695","LOC101928595"
"26696","CTD-2215L10.1"
"26697","RP11-91J3.3"
"26698","RP11-317B7.3"
"26699","LOC101930028"
"26700","RP11-122C5.3"
"26701","LOC100133461"
"26702","LINC01182"
"26703","CTD-3224K15.2"
"26704","XXbac-BPG32J3.19"
"26705","RP11-93K22.6"
"26706","RP11-530I17.1"
"26707","RP11-834C11.7"
"26708","RP11-1E6.1"
"26709","RP11-138B4.1"
"26710","RP11-864I4.3"
"26711","RP11-775H9.1"
"26712","LINC01596"
"26713","LOC101929261"
"26714","RP11-83M16.3"
"26715","RP11-6L6.2"
"26716","RP11-798K23.1"
"26717","RP3-368B9.2"
"26718","LINC00491"
"26719","RP11-486L19.2"
"26720","RP1-240B8.3"
"26721","CTB-35F21.4"
"26722","CTD-2074D8.1"
"26723","RP11-704M14.1"
"26724","CTD-2066L21.3"
"26725","RP11-392B6.1"
"26726","AP000892.4"
"26727","RP11-423J7.1"
"26728","RP11-18H21.2"
"26729","RP11-161D15.1"
"26730","PRELID3BP7"
"26731","RP11-1149O23.4"
"26732","SEPP1"
"26733","RP11-79E3.2"
"26734","C8orf17"
"26735","RP11-567N4.3"
"26736","LINC01262"
"26737","RP11-710F7.2"
"26738","LOC400043"
"26739","LOC105369187"
"26740","RP11-613C6.2"
"26741","LOC101928877"
"26742","RP11-711G10.1"
"26743","CTD-2152M20.2"
"26744","RP5-1063M23.1"
"26745","RP11-153M7.3"
"26746","LINC01365"
"26747","RP11-12K22.1"
"26748","RP13-884E18.4"
"26749","AC004980.8"
"26750","RP11-63A11.1"
"26751","RP11-432M8.13"
"26752","SNHG18"
"26753","RP11-46H11.3"
"26754","RP11-55L3.1"
"26755","PRODH2"
"26756","ZBED3-AS1"
"26757","CTC-441N14.4"
"26758","CTC-293G12.1"
"26759","RP11-447B18.1"
"26760","LOC101929123"
"26761","RP11-91H12.4"
"26762","RP11-345F18.1"
"26763","LOC401177"
"26764","RP11-11N5.1"
"26765","CTD-2232E5.2"
"26766","RP11-501C14.5"
"26767","CTC-806A22.1"
"26768","EPHA5-AS1"
"26769","RP11-297B17.3"
"26770","RP11-269F21.1"
"26771","RP11-663P9.1"
"26772","RP11-780O17.1"
"26773","CTD-2297D10.1"
"26774","CTC-480C2.1"
"26775","RP11-373J21.1"
"26776","METTL21EP"
"26777","CTC-459M5.1"
"26778","CTD-2004A9.1"
"26779","RP11-366M4.13"
"26780","LINC01455"
"26781","LINC01336"
"26782","CTD-2281M20.1"
"26783","RP11-588L15.2"
"26784","RP11-253E3.3"
"26785","CTC-338M12.6"
"26786","SMAD1-AS1"
"26787","GMDS-AS1"
"26788","RP11-707F2.1"
"26789","RP11-632F7.3"
"26790","RP11-703C10.1"
"26791","RP11-843P14.2"
"26792","LOC102724776"
"26793","RP11-1338A24.1"
"26794","RP4-785G19.5"
"26795","RP11-297P16.4"
"26796","CTD-2008N3.1"
"26797","LINC01181"
"26798","RP11-71E19.1"
"26799","RP11-679C8.2"
"26800","ENPP7P11"
"26801","RP11-810P8.1"
"26802","TRPC7-AS2"
"26803","RP11-492L8.2"
"26804","LOC101928622"
"26805","AC008592.7"
"26806","LINC00492"
"26807","CTD-2023N9.1"
"26808","RP11-322J23.1"
"26809","RP11-364L4.3"
"26810","RP11-696F12.1"
"26811","RP11-122F24.1"
"26812","RP11-94C24.11"
"26813","RP11-173E2.2"
"26814","RP11-357D18.1"
"26815","RP11-656G20.1"
"26816","RP11-19O2.1"
"26817","AC141928.1"
"26818","SNHG21"
"26819","AC073635.5"
"26820","RP11-826N14.1"
"26821","RP11-404J23.1"
"26822","AC005355.1"
"26823","RP11-1379J22.5"
"26824","AC008592.3"
"26825","AE000661.37"
"26826","ZFPM2-AS1"
"26827","RP13-494C23.1"
"26828","RP11-6L6.7"
"26829","TMEM108-AS1"
"26830","SLC25A30-AS1"
"26831","HMMR-AS1"
"26832","RP11-203B7.1"
"26833","RP11-138J23.1"
"26834","LOC102467213"
"26835","CTC-367F4.1"
"26836","CTD-2533K21.4"
"26837","RP11-582J16.4"
"26838","LOC105377652"
"26839","CTD-2275D24.1"
"26840","CTD-2582M21.1"
"26841","LOC340074"
"26842","RP11-608B3.1"
"26843","RP11-685F15.1"
"26844","CTD-2215E18.3"
"26845","RP11-257A22.1"
"26846","RP11-68L1.1"
"26847","LOC101928942"
"26848","RP11-789C1.2"
"26849","RP11-434D11.4"
"26850","HTT-AS"
"26851","LOC101927023"
"26852","RP11-415C15.1"
"26853","RP11-713M6.2"
"26854","LOC101927230"
"26855","RP11-325B23.2"
"26856","OR5AC4P"
"26857","RP11-414H23.3"
"26858","RP11-115D19.1"
"26859","CTD-2335O3.3"
"26860","LOC102723896"
"26861","RP11-280G9.1"
"26862","WWC2-AS1"
"26863","LOC102723828"
"26864","CTD-2035E11.3"
"26865","RP11-438C19.2"
"26866","LOC101929709"
"26867","LOC100507377"
"26868","RP11-701P16.2"
"26869","RP11-53O19.1"
"26870","LOC100128494"
"26871","RP11-478C1.7"
"26872","HOXC-AS3"
"26873","RP11-281P23.1"
"26874","RP11-540O11.1"
"26875","HULC"
"26876","F11-AS1"
"26877","CTD-2072I24.1"
"26878","LOC101927934"
"26879","RP11-729M20.1"
"26880","RP11-327O17.2"
"26881","UCHL1-AS1"
"26882","RP11-97E7.1"
"26883","TMEM92-AS1"
"26884","LOC102723778"
"26885","AC091962.3"
"26886","RP11-542G1.1"
"26887","RP11-689P11.3"
"26888","CTC-459M5.2"
"26889","CTD-2196P11.2"
"26890","LINC00589"
"26891","ZNF674"
"26892","RP11-400D2.2"
"26893","RP11-6E9.5"
"26894","CTD-2050E21.2"
"26895","CTD-2187J20.1"
"26896","LINC00923"
"26897","LOC101929019"
"26898","CTD-2308B18.1"
"26899","RP11-161D15.3"
"26900","LOC101927845"
"26901","LINC01337"
"26902","CNOT10-AS1"
"26903","RP11-469N6.1"
"26904","MIR3945HG"
"26905","LOC101927253"
"26906","RP13-487K5.1"
"26907","ZNF345"
"26908","RP11-223C24.2"
"26909","RP11-73G16.1"
"26910","RP11-404K5.4"
"26911","RP11-273B19.1"
"26912","CTD-2263F21.1"
"26913","RFPL4B"
"26914","AC004069.2"
"26915","WDFY3-AS1"
"26916","RP11-545H22.1"
"26917","LOC105377247"
"26918","RP11-231L11.1"
"26919","RP11-549K20.1"
"26920","MAGI2-AS1"
"26921","CTC-436P18.1"
"26922","RP11-171N4.2"
"26923","ALG1L2"
"26924","RP11-400D2.3"
"26925","CTC-552D5.1"
"26926","RP11-116O11.1"
"26927","RP11-425A23.1"
"26928","RP11-81H14.2"
"26929","RP11-506H20.1"
"26930","RP11-498M5.2"
"26931","RP11-706F1.1"
"26932","RP11-249M12.2"
"26933","LOC101929710"
"26934","CTC-327F10.4"
"26935","PCAT4"
"26936","SHANK3"
"26937","LOC101928865"
"26938","LINC01386"
"26939","RP11-415C15.3"
"26940","RP11-521E5.1"
"26941","LOC101927363"
"26942","RP11-540E16.2"
"26943","RP11-506N2.1"
"26944","LVCAT1"
"26945","WWC2-AS2"
"26946","KHDC1P1"
"26947","CTD-2091N23.1"
"26948","RP11-129M6.1"
"26949","LOC100506258"
"26950","RP11-332J15.3"
"26951","RP11-231G15.2"
"26952","ZNF550"
"26953","CTD-2201E9.1"
"26954","CTD-2318H23.1"
"26955","LINC00499"
"26956","CTD-2313F11.2"
"26957","RP11-18H21.3"
"26958","LINC00958"
"26959","LOC441025"
"26960","CTB-35F21.3"
"26961","RP11-427M20.1"
"26962","RP11-305P14.1"
"26963","RP1-240K6.3"
"26964","LINC01301"
"26965","LINC01256"
"26966","RP11-234K19.1"
"26967","FAM90A25P"
"26968","CTB-109A12.1"
"26969","AC008592.4"
"26970","AC007106.1"
"26971","AC006296.1"
"26972","RP11-843P14.1"
"26973","RP11-140M13.1"
"26974","RP11-1348G14.4"
"26975","CTC-369A16.2"
"26976","CTB-51A17.1"
"26977","CTD-2247C11.4"
"26978","RP11-597D13.7"
"26979","LOC100507487"
"26980","RP11-315A17.1"
"26981","RP11-431M7.2"
"26982","AC006070.12"
"26983","LINC01094"
"26984","RP11-113I22.1"
"26985","RP11-375B1.2"
"26986","RP11-71E19.2"
"26987","RASGRF2-AS1"
"26988","RP11-164P12.3"
"26989","RP11-844P9.1"
"26990","RP11-319E12.2"
"26991","RP11-1258F18.1"
"26992","RP11-501C14.6"
"26993","ASNSP4"
"26994","RP11-166D18.1"
"26995","RPL32P3"
"26996","RP11-404I7.2"
"26997","RP11-237D3.1"
"26998","FOXD1"
"26999","LOC100507091"
"27000","LINC01099"
"27001","CTD-2247C11.2"
"27002","RP11-171N4.1"
"27003","CTD-2215E18.1"
"27004","RP11-109E24.1"
"27005","LOC105374729"
"27006","RP11-724M22.1"
"27007","RP11-381N20.1"
"27008","RP11-51P8.1"
"27009","CTD-2245E15.3"
"27010","LINC00605"
"27011","RP11-385D13.1"
"27012","LOC101927379"
"27013","LOC101927059"
"27014","RP11-60A8.2"
"27015","RP11-745L13.2"
"27016","RP11-118M9.3"
"27017","HNRNPKP3"
"27018","MALAT1"
"27019","RP11-775H9.2"
"27020","LOC100287592"
"27021","RP11-6N13.1"
"27022","CTD-2170G1.2"
"27023","LINC01267"
"27024","RP11-297P16.3"
"27025","RP11-539L10.3"
"27026","RP11-440I14.3"
"27027","TET2-AS1"
"27028","RP11-789C2.1"
"27029","LOC105379030"
"27030","LOC101927636"
"27031","RP11-317O24.2"
"27032","LOC100507437"
"27033","RP11-164P12.4"
"27034","LINC01385"
"27035","OR12D1"
"27036","RP11-610P16.1"
"27037","CTC-347C20.1"
"27038","RP11-774O3.3"
"27039","RP11-485M7.3"
"27040","RP11-756P10.5"
"27041","STPG2-AS1"
"27042","RP11-826N14.4"
